Customer ID,Recency,Frequency,Monetary,R_score,F_score,M_score,RFM_score,RFM_sum,Segment,KMeans_Cluster,DBSCAN_Cluster,BGNBD_repeat_freq,BGNBD_recency_days,BGNBD_age_days,BGNBD_avg_order_value,predicted_purchases_6m,expected_avg_value,CLV_6m,CLV_Bucket,gross_vs_net_gap
12499,560.0,1.0,393.72,1,1,2,112,4,Hibernating/Lost,0,2,0.0,0.0,561.0,0.0,0.1904447166385695,470.98914615257866,89.69739447886964,Low,-393.72
12500,23.0,19.0,5872.31,4,5,5,455,14,Champions,1,1,16.0,650.0,674.0,347.11125000000004,3.9987924920129165,348.06834392786817,1391.8530804061288,High,-318.52999999999975
12501,337.0,1.0,2089.68,2,1,4,214,7,Hibernating/Lost,0,2,0.0,0.0,337.0,0.0,0.2950465737286147,470.98914615257866,138.96373383568408,Low,-2089.68
12502,96.0,5.0,3723.87,3,4,5,345,12,Loyal Customers,3,1,4.0,214.0,310.0,776.655,2.0636466717197797,781.6066032894041,1612.959865472381,High,-617.25
12503,584.0,1.0,0.0,1,1,1,111,3,Hibernating/Lost,0,2,,,,,,,0.0,Low,
12504,18.0,4.0,411.0,5,3,2,532,10,Loyal Customers,3,1,2.0,566.0,597.0,306.0,0.6928583596827367,313.47751291516295,217.1955153958237,Low,201.0
12505,409.0,1.0,908.0,2,1,3,213,6,Hibernating/Lost,0,2,0.0,0.0,409.0,0.0,0.25075733926599547,470.98914615257866,118.1039851123837,Low,-908.0
12506,233.0,1.0,73.5,2,1,1,211,4,Hibernating/Lost,0,2,0.0,0.0,233.0,0.0,0.3962272512063683,470.98914615257866,186.6187347280707,Low,-73.5
12507,134.0,4.0,1797.31,3,3,4,334,10,Loyal Customers,0,1,2.0,450.0,585.0,629.03,0.6892235383753196,638.1900684423548,439.85561712782714,Medium,-539.25
12508,26.0,2.0,398.27,4,2,2,422,8,New Customers,3,3,1.0,3.0,30.0,123.08,2.7382619544036295,136.19781360769122,372.9452912748978,Medium,-275.19
12509,284.0,1.0,176.5,2,1,1,211,4,Hibernating/Lost,0,2,0.0,0.0,285.0,0.0,0.3382144121305506,470.98914615257866,159.29531718586438,Low,-176.5
12510,143.0,9.0,3689.33,3,5,5,355,13,Loyal Customers,1,1,7.0,593.0,736.0,677.4485714285714,1.634573940113656,680.1278218078585,1111.7192134733898,High,1052.8100000000004
12511,429.0,1.0,3065.77,1,1,5,115,7,Hibernating/Lost,0,2,0.0,0.0,429.0,0.0,0.24072315478287643,470.98914615257866,113.37799313034199,Low,-3065.77
12512,66.0,2.0,138.03,3,2,1,321,6,Potential Loyalists,3,3,0.0,0.0,67.0,0.0,0.8794209617072207,470.98914615257866,414.19772786316344,Medium,-138.03
12513,113.0,1.0,586.79,3,1,2,312,6,Potential Loyalists,0,2,0.0,0.0,113.0,0.0,0.6567738122284743,470.98914615257866,309.33333703686316,Medium,-586.79
12514,267.0,2.0,1597.76,2,2,4,224,8,Hibernating/Lost,0,3,1.0,374.0,642.0,1017.68,0.3707936144064487,1040.165955166092,385.6868940985714,Medium,-580.08
12515,353.0,1.0,383.7,2,1,2,212,5,Hibernating/Lost,0,2,0.0,0.0,354.0,0.0,0.2832324711859836,470.98914615257866,133.39941976657124,Low,-383.7
12516,78.0,4.0,2648.62,3,3,4,334,10,Loyal Customers,3,1,3.0,522.0,600.0,653.0533333333334,0.9497681024199603,659.2327364986537,626.1182251974441,Medium,-689.4599999999996
12517,28.0,5.0,2464.89,4,4,4,444,12,Champions,3,1,3.0,162.0,191.0,578.63,2.442132260361959,584.5514202008471,1427.5518811128882,High,-729.0
12518,1.0,5.0,2056.89,5,4,4,544,13,Champions,3,7,4.0,110.0,111.0,433.015,4.572881567258068,437.07397491964446,1998.6875234382571,High,-324.8299999999999
12519,64.0,2.0,695.19,3,2,3,323,8,Potential Loyalists,3,3,1.0,413.0,477.0,340.84,0.5097122771411081,356.23816963916596,181.57896865135965,Low,-354.3500000000001
12520,79.0,5.0,2582.51,3,4,4,344,11,Loyal Customers,3,1,4.0,194.0,274.0,411.71,2.2977970061219346,415.71363372706577,955.2255429821222,High,-935.6700000000003
12521,143.0,1.0,599.68,3,1,2,312,6,Potential Loyalists,0,2,0.0,0.0,143.0,0.0,0.5639106905261188,470.98914615257866,265.5958146372077,Low,-599.68
12522,39.0,2.0,192.72,4,2,1,421,7,New Customers,3,3,1.0,12.0,52.0,103.32,2.2021827384918615,116.23088930946408,255.96165811686004,Low,-89.4
12523,19.0,23.0,4220.85,4,5,5,455,14,Champions,1,1,22.0,713.0,733.0,195.345,5.048862155562902,195.9694203594523,989.4225901004368,High,76.73999999999978
12524,9.0,17.0,11091.36,5,5,5,555,15,Champions,1,-1,15.0,660.0,670.0,704.4806666666666,3.786397056273955,705.7486847145781,2672.244742272494,High,-524.1500000000015
12525,498.0,3.0,835.1800000000001,1,3,3,133,7,At Risk,0,0,2.0,149.0,648.0,203.64999999999998,0.36161338124366943,210.59440590278612,76.15375518950826,Low,-427.8800000000001
12526,1.0,3.0,1316.66,5,3,4,534,12,Loyal Customers,3,8,2.0,94.0,95.0,398.17999999999995,2.82269293832276,406.13764778962206,1146.4018704027824,High,-520.3000000000002
12527,82.0,5.0,735.51,3,4,3,343,10,Loyal Customers,3,1,4.0,448.0,530.0,108.42750000000001,1.3514357017642373,111.6433367198733,150.87879110732302,Low,-301.79999999999995
12528,9.0,6.0,1922.28,5,4,4,544,13,Champions,3,1,5.0,303.0,313.0,287.99,2.6193426270763682,290.93428046791695,762.0565625074065,Medium,-482.3299999999999
12529,528.0,1.0,311.78000000000003,1,1,2,112,4,Hibernating/Lost,0,2,0.0,0.0,529.0,0.0,0.20059981240328728,470.98914615257866,94.48033436219174,Low,-311.78000000000003
12530,60.0,9.0,3689.86,3,5,5,355,13,Loyal Customers,1,1,8.0,583.0,643.0,425.2825,2.1449404300511716,427.2993251908034,916.5315983353373,High,-287.5999999999999
12531,15.0,2.0,1899.05,5,2,4,524,11,New Customers,3,3,1.0,672.0,687.0,125.22,0.37265942570562083,138.3602234254142,51.56124140221625,Low,-1773.83
12532,30.0,1.0,349.83000000000004,4,1,2,412,7,New Customers,3,2,0.0,0.0,31.0,0.0,1.1990808315035197,470.98914615257866,564.7540569977668,Medium,-349.83000000000004
12533,628.0,2.0,1149.99,1,2,3,123,6,Hibernating/Lost,0,3,1.0,111.0,739.0,437.96999999999997,0.20804685567300044,454.38530309497577,94.53343357293298,Low,-712.02
12534,131.0,1.0,1089.18,3,1,3,313,7,Potential Loyalists,0,2,0.0,0.0,131.0,0.0,0.5976986954073057,470.98914615257866,281.5095982063971,Medium,-1089.18
12535,92.0,2.0,716.35,3,2,3,323,8,Potential Loyalists,3,3,1.0,95.0,187.0,344.9,1.0318127648840771,360.340685461575,371.80411896633126,Medium,-371.45000000000005
12536,43.0,3.0,4106.82,4,3,5,435,12,Loyal Customers,3,-1,1.0,16.0,60.0,8322.12,2.058491767986784,8421.097155618636,17334.759172257884,High,4215.300000000001
12537,409.0,1.0,732.94,2,1,3,213,6,Hibernating/Lost,0,2,0.0,0.0,409.0,0.0,0.25075733926599547,470.98914615257866,118.1039851123837,Low,-732.94
12538,29.0,2.0,640.45,4,2,3,423,9,New Customers,3,3,1.0,349.0,379.0,363.95,0.6248306573523222,379.59017472681927,237.17957839904133,Low,-276.50000000000006
12539,22.0,7.0,9498.9,4,4,5,445,13,Champions,1,-1,4.0,694.0,717.0,1087.46,1.0456701733350615,1093.2189405041147,1143.1464390101098,High,-5149.0599999999995
12540,20.0,33.0,22107.29,4,5,5,455,14,Champions,2,-1,30.0,713.0,733.0,726.1963333333333,6.834837183209042,726.8376274296859,4967.816842111857,High,-321.40000000000146
12541,30.0,3.0,981.18,4,3,3,433,10,Loyal Customers,3,0,2.0,251.0,281.0,334.39,1.310918377558596,342.0153869560167,448.3542561684568,Medium,-312.4
12542,484.0,2.0,423.38,1,2,2,122,5,Hibernating/Lost,0,3,1.0,156.0,641.0,117.09,0.2951259396489045,130.14508706182176,38.409191109808624,Low,-306.28999999999996
12543,448.0,1.0,980.25,1,1,3,113,5,Hibernating/Lost,0,2,0.0,0.0,449.0,0.0,0.23146213983750413,470.98914615257866,109.01615560871483,Low,-980.25
12544,36.0,1.0,355.7,4,1,2,412,7,New Customers,3,2,0.0,0.0,37.0,0.0,1.130421845773504,470.98914615257866,532.4164199330846,Medium,-355.7
12545,75.0,2.0,1000.39,3,2,3,323,8,Potential Loyalists,3,3,1.0,184.0,260.0,372.24,0.8293366189830024,387.96698659080226,321.75522893623975,Medium,-628.15
12546,47.0,2.0,1141.5,4,2,3,423,9,New Customers,3,3,1.0,31.0,78.0,401.3,1.8169717469901412,417.3312993492274,758.2791800522313,Medium,-740.2
12547,198.0,3.0,383.58,2,3,2,232,7,At Risk,0,0,2.0,303.0,501.0,103.9,0.7591583644462542,110.32484142321029,83.75402617263667,Low,-175.77999999999997
12548,166.0,1.0,95.19999999999999,3,1,1,311,5,Potential Loyalists,0,2,0.0,0.0,167.0,0.0,0.5066712476672819,470.98914615257866,238.6366583188748,Low,-95.19999999999999
12549,576.0,6.0,1575.68,1,4,4,144,9,Can't Lose Them,0,1,4.0,122.0,698.0,254.315,0.07861010846862426,257.9097894648777,20.27431652495408,Low,-558.4200000000001
12550,79.0,1.0,964.83,3,1,3,313,7,Potential Loyalists,0,2,0.0,0.0,80.0,0.0,0.8024299461987893,470.98914615257866,377.93579520742736,Medium,-964.83
12551,358.0,1.0,168.0,2,1,1,211,4,Hibernating/Lost,0,2,0.0,0.0,358.0,0.0,0.2805891408857014,470.98914615257866,132.15443988544212,Low,-168.0
12552,39.0,2.0,437.82,4,2,2,422,8,New Customers,3,3,1.0,1.0,40.0,120.0,2.4254536285213746,133.08556022517402,322.79285495194824,Medium,-317.82
12553,8.0,12.0,4548.82,5,5,5,555,15,Champions,1,1,10.0,415.0,424.0,406.446,3.851421920440798,408.0395005151672,1571.5322766898294,High,-484.3599999999997
12554,449.0,1.0,468.5,1,1,2,112,4,Hibernating/Lost,0,2,0.0,0.0,449.0,0.0,0.23146213983750413,470.98914615257866,109.01615560871483,Low,-468.5
12555,682.0,1.0,129.23,1,1,1,111,3,Hibernating/Lost,0,2,0.0,0.0,683.0,0.0,0.15964028714830325,470.98914615257866,75.18884253553182,Low,-129.23
12556,50.0,2.0,603.71,4,2,3,423,9,New Customers,3,3,1.0,101.0,152.0,290.81,1.2337201287710506,305.68426161081055,377.12882659777273,Medium,-312.90000000000003
12557,16.0,8.0,18716.14,5,4,5,545,14,Champions,1,-1,7.0,706.0,723.0,2394.785714285714,1.718554771559687,2400.01121607756,4124.550727186858,High,-1952.6399999999994
12558,8.0,1.0,1.0658141036401503e-14,5,1,1,511,7,New Customers,3,2,,,,,,,0.0,Low,
12559,311.0,2.0,536.21,2,2,2,222,6,Hibernating/Lost,0,3,1.0,9.0,320.0,75.60000000000001,0.38765962944843285,88.22060886680943,34.19956854302247,Low,-460.61
12560,5.0,3.0,2101.39,5,3,4,534,12,Loyal Customers,3,0,2.0,138.0,144.0,420.85,2.167258434747196,428.92572825831377,929.5929024479142,High,-1259.6899999999998
12561,303.0,1.0,238.85,2,1,1,211,4,Hibernating/Lost,0,2,0.0,0.0,303.0,0.0,0.32190807738873656,470.98914615257866,151.61521050893924,Low,-238.85
12562,8.0,9.0,4966.92,5,5,5,555,15,Champions,1,1,8.0,427.0,436.0,567.615,3.049726912115728,569.8164446048883,1737.7845460776286,High,-426.0
12563,409.0,1.0,249.24,2,1,1,211,4,Hibernating/Lost,0,2,0.0,0.0,409.0,0.0,0.25075733926599547,470.98914615257866,118.1039851123837,Low,-249.24
12564,261.0,1.0,456.9,2,1,2,212,5,Hibernating/Lost,0,2,0.0,0.0,262.0,0.0,0.36162777054291173,470.98914615257866,170.32275487306663,Low,-456.9
12565,289.0,1.0,131.17,2,1,1,211,4,Hibernating/Lost,0,2,0.0,0.0,289.0,0.0,0.3344492703279168,470.98914615257866,157.5219762630985,Low,-131.17
12566,86.0,1.0,346.7,3,1,2,312,6,Potential Loyalists,0,2,0.0,0.0,87.0,0.0,0.7663403858190339,470.98914615257866,360.93800397914447,Medium,-346.7
12567,23.0,15.0,13393.82,4,5,5,455,14,Champions,1,-1,13.0,644.0,667.0,992.4030769230769,3.3076683201164947,994.0960397183621,3288.139977729695,High,-492.5799999999999
12568,645.0,1.0,70.0,1,1,1,111,3,Hibernating/Lost,0,2,0.0,0.0,645.0,0.0,0.16810896609976136,470.98914615257866,79.1774984039194,Low,-70.0
12569,2.0,32.0,4064.9900000000002,5,5,5,555,15,Champions,1,-1,25.0,250.0,253.0,151.0404,14.258883657093829,151.5714854562512,2161.240176853575,High,-288.98
12570,682.0,1.0,77.52,1,1,1,111,3,Hibernating/Lost,0,2,0.0,0.0,683.0,0.0,0.15964028714830325,470.98914615257866,75.18884253553182,Low,-77.52
12571,40.0,2.0,519.61,4,2,2,422,8,New Customers,3,3,1.0,82.0,122.0,271.26,1.4332573174666576,285.9295364068459,409.81060033496095,Medium,-248.35000000000002
12572,9.0,2.0,1004.72,5,2,3,523,10,New Customers,3,3,1.0,43.0,52.0,487.68,2.313782333191788,504.61586012255026,1167.5712621999353,High,-517.04
12573,227.0,5.0,717.41,2,4,3,243,9,Can't Lose Them,0,1,4.0,238.0,466.0,141.34750000000003,1.257133780944767,144.64884866822766,181.84295403559645,Low,-152.01999999999987
12574,316.0,1.0,218.45,2,1,1,211,4,Hibernating/Lost,0,2,0.0,0.0,316.0,0.0,0.3110782108246574,470.98914615257866,146.51446090297725,Low,-218.45
12575,457.0,2.0,622.8199999999999,1,2,3,123,6,Hibernating/Lost,0,3,1.0,69.0,527.0,281.02,0.2884484504216354,295.7917419306666,85.32066960741706,Low,-341.79999999999995
12576,36.0,8.0,2083.87,4,4,4,444,12,Champions,1,1,7.0,491.0,527.0,252.56714285714287,2.2725809090136737,254.61643251953166,578.6364436650559,Medium,-315.89999999999986
12577,35.0,8.0,1591.35,4,4,4,444,12,Champions,3,1,4.0,701.0,737.0,360.79999999999995,1.0181681186024603,364.67139152503904,371.29678461719016,Medium,-148.1500000000001
12578,21.0,4.0,4572.45,4,3,5,435,12,Loyal Customers,3,1,3.0,422.0,444.0,1210.1966666666667,1.2494077081511008,1218.3073658695619,1522.162613814694,High,-941.8599999999997
12579,78.0,1.0,410.72,3,1,2,312,6,Potential Loyalists,0,2,0.0,0.0,79.0,0.0,0.8078670417070272,470.98914615257866,380.49660817840237,Medium,-410.72
12580,247.0,2.0,1052.9,2,2,3,223,7,Hibernating/Lost,0,3,1.0,330.0,577.0,415.7,0.4072479135956337,431.88209438437264,175.88308185734832,Low,-637.2
12581,40.0,1.0,197.71,4,1,1,411,6,New Customers,3,2,0.0,0.0,40.0,0.0,1.0989862711322556,470.98914615257866,517.6106054739873,Medium,-197.71
12582,239.0,4.0,1980.4,2,3,4,234,9,At Risk,0,1,3.0,339.0,578.0,381.09666666666664,0.9020062353781952,386.3333522200162,348.4750926370151,Medium,-837.1100000000001
12583,3.0,27.0,14344.9,5,5,5,555,15,Champions,1,-1,26.0,731.0,734.0,524.2307692307693,5.949294252577984,524.8902296378575,3122.726426418844,High,-714.8999999999978
12584,4.0,9.0,1893.95,5,5,4,554,14,Champions,1,1,8.0,277.0,281.0,234.315,4.40120031022192,236.0841213427066,1039.0535080919897,High,-19.430000000000064
12585,234.0,2.0,1982.81,2,2,4,224,8,Hibernating/Lost,0,3,1.0,117.0,352.0,777.25,0.5700806822375513,797.2182016730377,454.4786963019591,Medium,-1205.56
12586,17.0,4.0,2028.67,5,3,4,534,12,Loyal Customers,3,1,3.0,706.0,724.0,546.7733333333333,0.8104852886700082,552.5843247622241,447.8614659694328,Medium,-388.35000000000014
12587,8.0,1.0,144.0,5,1,1,511,7,New Customers,3,2,0.0,0.0,8.0,0.0,1.5647000965030486,470.98914615257866,736.9567624368283,Medium,-144.0
12588,39.0,4.0,938.98,4,3,3,433,10,Loyal Customers,3,1,2.0,558.0,598.0,314.94,0.6908265852003548,322.4640783933325,222.7667581262454,Low,-309.1
12589,29.0,8.0,3094.17,4,4,5,445,13,Champions,1,1,4.0,661.0,690.0,604.98,1.08184202128977,609.4856657519275,659.3672045842063,Medium,-674.25
12590,211.0,2.0,9853.48,2,2,5,225,9,Hibernating/Lost,0,-1,0.0,0.0,212.0,0.0,0.42573827237933004,470.98914615257866,200.5181053924146,Low,-9853.48
12591,317.0,3.0,1352.15,2,3,4,234,9,At Risk,0,0,2.0,91.0,409.0,327.0,0.6015746214600015,334.5868949108632,201.27898465147982,Low,-698.1500000000001
12592,92.0,5.0,1152.62,3,4,3,343,10,Loyal Customers,3,1,2.0,427.0,520.0,218.8,0.7718763487594118,225.82331719968414,174.30767754483068,Low,-715.0199999999999
12593,109.0,3.0,418.09999999999997,3,3,2,332,8,Loyal Customers,0,0,2.0,110.0,219.0,91.05,1.4781941800925416,97.40791005917468,143.98780574444976,Low,-235.99999999999997
12594,38.0,15.0,5044.51,4,5,5,455,14,Champions,1,1,13.0,609.0,647.0,379.69,3.3890349667867383,380.8941298519194,1290.8635247119632,High,-108.53999999999996
12595,505.0,1.0,299.02,1,1,2,112,4,Hibernating/Lost,0,2,0.0,0.0,505.0,0.0,0.2089573196770195,470.98914615257866,98.41662957701084,Low,-299.02
12596,51.0,2.0,618.27,4,2,3,423,9,New Customers,3,3,1.0,191.0,243.0,348.32,0.8843275610160105,363.796499282422,321.7152709165871,Medium,-269.95
12597,19.0,4.0,3683.13,4,3,5,435,12,Loyal Customers,3,1,3.0,249.0,269.0,1098.3566666666666,1.8917173684313744,1106.0796808055584,2092.3901430489054,High,-388.0600000000004
12598,10.0,11.0,4414.67,5,5,5,555,15,Champions,1,1,8.0,639.0,649.0,485.5475,2.1468194987609217,487.64249489195964,1046.8804164584822,High,-530.29
12599,29.0,13.0,2296.72,4,5,4,454,13,Champions,1,1,12.0,548.0,578.0,149.77,3.4782246504170957,150.87582725452543,524.7800215087618,Medium,-499.47999999999956
12600,29.0,21.0,4955.79,4,5,5,455,14,Champions,1,1,20.0,704.0,733.0,237.901,4.594337322305685,238.6099573436722,1096.2546324978005,High,-197.76999999999953
12601,190.0,6.0,673.76,2,4,3,243,9,Can't Lose Them,0,1,5.0,215.0,405.0,115.41199999999999,1.6854705329901887,117.99784016922871,198.881882561721,Low,-96.70000000000005
12602,59.0,1.0,153.12,3,1,1,311,5,Potential Loyalists,3,2,0.0,0.0,59.0,0.0,0.9346755101752721,470.98914615257866,440.22202046717723,Medium,-153.12
12603,22.0,1.0,739.1999999999999,4,1,3,413,8,New Customers,3,2,0.0,0.0,22.0,0.0,1.319497517373435,470.98914615257866,621.4690090581614,Medium,-739.1999999999999
12604,79.0,2.0,254.18,3,2,1,321,6,Potential Loyalists,3,3,1.0,182.0,262.0,75.68,0.822598749452949,88.30144661700467,72.63665956203438,Low,-178.5
12605,376.0,4.0,1217.95,2,3,4,234,9,At Risk,0,1,3.0,82.0,459.0,325.32,0.3540514049402607,330.3633398757158,116.96560462375403,Low,-241.99
12606,682.0,1.0,21.0,1,1,1,111,3,Hibernating/Lost,0,2,0.0,0.0,683.0,0.0,0.15964028714830325,470.98914615257866,75.18884253553182,Low,-21.0
12607,60.0,1.0,3.552713678800501e-15,3,1,1,311,5,Potential Loyalists,3,2,,,,,,,0.0,Low,
12608,405.0,1.0,415.79,2,1,2,212,5,Hibernating/Lost,0,2,0.0,0.0,405.0,0.0,0.25286556030762813,470.98914615257866,119.09693434068316,Low,-415.79
12609,78.0,9.0,3417.86,3,5,5,355,13,Loyal Customers,1,1,8.0,641.0,720.0,388.15749999999997,1.929755463281999,390.126170371996,752.8481086446433,Medium,-312.60000000000036
12610,23.0,5.0,2057.99,4,4,4,444,12,Champions,3,1,4.0,104.0,127.0,288.1975,4.140936102604283,291.8803015727184,1208.6576784214953,High,-905.1999999999998
12611,52.0,1.0,1193.32,4,1,3,413,8,New Customers,3,2,0.0,0.0,53.0,0.0,0.9809434483406048,470.98914615257866,462.0137171579076,Medium,-1193.32
12612,74.0,1.0,643.59,3,1,3,313,7,Potential Loyalists,0,2,0.0,0.0,75.0,0.0,0.8303785825312143,470.98914615257866,391.0992995697652,Medium,-643.59
12613,57.0,10.0,6591.52,4,5,5,455,14,Champions,1,1,7.0,668.0,726.0,783.4657142857143,1.7013612794308914,786.3021535436548,1337.7840379722977,High,-1107.2600000000002
12614,278.0,1.0,315.6,2,1,2,212,5,Hibernating/Lost,0,2,0.0,0.0,278.0,0.0,0.3450120167350719,470.98914615257866,162.4969151744307,Low,-315.6
12615,2.0,8.0,5564.88,5,4,5,545,14,Champions,1,-1,6.0,629.0,632.0,764.25,1.6878966523780978,767.5267497760035,1295.5058315575582,High,-979.3800000000001
12616,95.0,3.0,1045.35,3,3,3,333,9,Loyal Customers,3,0,2.0,293.0,389.0,356.65,0.9827063511004479,364.3913318714589,358.0896761160337,Medium,-332.04999999999995
12617,29.0,1.0,355.53,4,1,2,412,7,New Customers,3,2,0.0,0.0,30.0,0.0,1.2113523663161674,470.98914615257866,570.5338167011573,Medium,-355.53
12618,22.0,1.0,177.31,4,1,1,411,6,New Customers,3,2,0.0,0.0,22.0,0.0,1.319497517373435,470.98914615257866,621.4690090581614,Medium,-177.31
12619,16.0,10.0,3354.95,5,5,5,555,15,Champions,1,1,8.0,544.0,561.0,406.445,2.443156079702515,408.43739107903815,997.8762951925858,High,-103.38999999999987
12620,15.0,3.0,1339.41,5,3,4,534,12,Loyal Customers,3,0,2.0,190.0,205.0,388.875,1.6800446419114505,396.784181148194,666.6151375332457,Medium,-561.6600000000001
12621,2.0,35.0,24579.31,5,5,5,555,15,Champions,2,-1,31.0,667.0,669.0,790.3667741935484,7.6904283905833095,791.008833929001,6083.196793649787,High,-77.94000000000233
12622,232.0,1.0,180.1,2,1,1,211,4,Hibernating/Lost,0,2,0.0,0.0,233.0,0.0,0.3962272512063683,470.98914615257866,186.6187347280707,Low,-180.1
12623,276.0,7.0,3639.84,2,4,5,245,11,Can't Lose Them,0,1,6.0,420.0,697.0,361.3533333333333,1.2539726968698233,363.9329856231071,456.3620274616942,Medium,-1471.7200000000003
12624,106.0,2.0,641.13,3,2,3,323,8,Potential Loyalists,0,3,1.0,71.0,178.0,341.19,1.0407149508810691,356.59183479627023,371.1104538345907,Medium,-299.94
12625,212.0,4.0,5095.38,2,3,5,235,10,At Risk,0,-1,3.0,385.0,597.0,1398.3966666666665,0.902219310930475,1407.1597472093813,1269.5666974963494,High,-900.1900000000005
12626,23.0,9.0,6388.35,4,5,5,455,14,Champions,1,1,8.0,303.0,327.0,690.56,3.8684261770986406,692.9209165024847,2680.5134120573935,High,-863.8700000000008
12627,11.0,7.0,4478.53,5,4,5,545,14,Champions,1,1,6.0,130.0,141.0,618.4183333333334,5.602853723851686,621.4427631060788,3481.852899429575,High,-768.0199999999995
12628,4.0,3.0,769.61,5,3,3,533,11,Loyal Customers,3,0,2.0,60.0,65.0,226.41,3.4483368321364267,233.4729551514593,805.0933905565132,Medium,-316.79
12629,386.0,2.0,1558.22,2,2,4,224,8,Hibernating/Lost,0,3,1.0,38.0,424.0,853.86,0.33006843882918413,874.6304522037656,288.68790791136024,Medium,-704.36
12630,10.0,2.0,1270.88,5,2,4,524,11,New Customers,3,3,1.0,34.0,44.0,569.09,2.474885143911783,586.8783756649932,1452.45657321637,High,-701.7900000000001
12631,57.0,6.0,3452.27,4,4,5,445,13,Champions,3,1,4.0,636.0,694.0,685.8475,1.0715225216920592,690.5632246062271,739.9540478178643,Medium,-708.8800000000001
12632,521.0,2.0,738.88,1,2,3,123,6,Hibernating/Lost,0,3,1.0,44.0,565.0,410.56,0.21812804119148715,426.68826893432777,93.0726763020314,Low,-328.32
12633,59.0,7.0,5595.21,3,4,5,345,12,Loyal Customers,1,1,6.0,467.0,526.0,576.9616666666667,1.9648933844103194,579.9143675309555,1139.4699042860689,High,-2133.4399999999996
12634,536.0,2.0,490.0,1,2,2,122,5,Hibernating/Lost,0,3,1.0,13.0,549.0,130.0,0.16343760764902415,143.1902789995805,23.40267663828774,Low,-360.0
12635,90.0,4.0,2930.41,3,3,5,335,11,Loyal Customers,3,1,3.0,367.0,457.0,733.0266666666666,1.1960564845334074,739.4832914597757,884.4637859545725,High,-731.3299999999999
12636,739.0,1.0,141.0,1,1,1,111,3,Hibernating/Lost,0,2,0.0,0.0,739.0,0.0,0.1486087772250233,470.98914615257866,69.9931210959925,Low,-141.0
12637,67.0,12.0,8271.66,3,5,5,355,13,Loyal Customers,1,-1,10.0,476.0,544.0,764.2470000000001,3.0466795058232563,766.2116870195579,2334.40144396475,High,-629.1899999999987
12638,33.0,2.0,921.49,4,2,3,423,9,New Customers,3,3,1.0,606.0,640.0,671.69,0.39611741019412583,690.5527902904033,273.53998289216185,Low,-249.79999999999995
12639,239.0,3.0,1312.37,2,3,4,234,9,At Risk,0,0,2.0,389.0,628.0,529.395,0.6223150132013718,538.0361029594221,334.82794451600745,Medium,-253.57999999999993
