Customer ID,Recency,Frequency,Monetary,R_score,F_score,M_score,RFM_score,RFM_sum,Segment
12770,211.0,2.0,2975.95,2,2,5,225,9,Hibernating/Lost
12771,486.0,1.0,262.5,1,1,1,111,3,Hibernating/Lost
12772,60.0,1.0,892.47,3,1,3,313,7,Potential Loyalists
12773,564.0,1.0,1.7763568394002505e-15,1,1,1,111,3,Hibernating/Lost
12774,536.0,1.0,98.7,1,1,1,111,3,Hibernating/Lost
12775,17.0,7.0,1651.32,5,4,4,544,13,Champions
12776,668.0,1.0,55.5,1,1,1,111,3,Hibernating/Lost
12777,458.0,1.0,519.45,1,1,2,112,4,Hibernating/Lost
12778,20.0,9.0,1757.68,4,5,4,454,13,Champions
12779,38.0,14.0,6406.76,4,5,5,455,14,Champions
12780,599.0,1.0,337.4,1,1,2,112,4,Hibernating/Lost
12781,64.0,2.0,707.72,3,2,3,323,8,Potential Loyalists
12782,5.0,11.0,4526.04,5,5,5,555,15,Champions
12783,2.0,6.0,1603.87,5,4,4,544,13,Champions
12784,9.0,3.0,1804.75,5,3,4,534,12,Loyal Customers
12785,364.0,3.0,1079.31,2,3,3,233,8,At Risk
12786,610.0,1.0,728.5,1,1,3,113,5,Hibernating/Lost
12787,10.0,4.0,859.18,5,3,3,533,11,Loyal Customers
12788,463.0,4.0,444.9,1,3,2,132,6,At Risk
12789,65.0,3.0,273.35,3,3,2,332,8,Loyal Customers
12790,192.0,2.0,563.45,2,2,2,222,6,Hibernating/Lost
12791,374.0,6.0,777.75,2,4,3,243,9,Can't Lose Them
12792,257.0,2.0,813.88,2,2,3,223,7,Hibernating/Lost
12793,335.0,3.0,1017.33,2,3,3,233,8,At Risk
12794,53.0,2.0,860.41,4,2,3,423,9,New Customers
12795,19.0,1.0,430.48,4,1,2,412,7,New Customers
12796,628.0,1.0,381.0,1,1,2,112,4,Hibernating/Lost
12797,366.0,2.0,725.46,2,2,3,223,7,Hibernating/Lost
12798,10.0,4.0,8510.93,5,3,5,535,13,Loyal Customers
12799,529.0,1.0,219.35,1,1,1,111,3,Hibernating/Lost
12800,470.0,3.0,584.25,1,3,2,132,6,At Risk
12801,501.0,1.0,1031.87,1,1,3,113,5,Hibernating/Lost
12802,187.0,7.0,2350.42,3,4,4,344,11,Loyal Customers
12803,393.0,1.0,1092.81,2,1,3,213,6,Hibernating/Lost
12804,466.0,2.0,327.02,1,2,2,122,5,Hibernating/Lost
12805,382.0,4.0,1434.95,2,3,4,234,9,At Risk
12806,435.0,4.0,2878.96,1,3,4,134,8,At Risk
12807,383.0,1.0,269.95,2,1,1,211,4,Hibernating/Lost
12808,37.0,5.0,906.1,4,4,3,443,11,Champions
12809,178.0,3.0,1705.34,3,3,4,334,10,Loyal Customers
12810,535.0,2.0,534.99,1,2,2,122,5,Hibernating/Lost
12811,261.0,5.0,1033.9,2,4,3,243,9,Can't Lose Them
12812,45.0,1.0,229.64000000000001,4,1,1,411,6,New Customers
12813,502.0,3.0,1687.8,1,3,4,134,8,At Risk
12814,102.0,1.0,125.92,3,1,1,311,5,Potential Loyalists
12815,148.0,2.0,1063.46,3,2,3,323,8,Potential Loyalists
12816,96.0,2.0,572.2,3,2,2,322,7,Potential Loyalists
12817,281.0,3.0,690.98,2,3,3,233,8,At Risk
12818,262.0,1.0,1517.88,2,1,4,214,7,Hibernating/Lost
12819,458.0,1.0,540.52,1,1,2,112,4,Hibernating/Lost
12820,3.0,11.0,2647.94,5,5,4,554,14,Champions
12821,214.0,2.0,220.8,2,2,1,221,5,Hibernating/Lost
12822,71.0,2.0,918.98,3,2,3,323,8,Potential Loyalists
12823,75.0,18.0,6501.5,3,5,5,355,13,Loyal Customers
12824,60.0,1.0,397.12,3,1,2,312,6,Potential Loyalists
12825,521.0,2.0,518.63,1,2,2,122,5,Hibernating/Lost
12826,3.0,12.0,2928.69,5,5,5,555,15,Champions
12827,6.0,3.0,430.15000000000003,5,3,2,532,10,Loyal Customers
12828,3.0,6.0,1018.71,5,4,3,543,12,Champions
12829,337.0,3.0,345.35,2,3,2,232,7,At Risk
12830,38.0,6.0,6748.4,4,4,5,445,13,Champions
12831,262.0,3.0,451.11,2,3,2,232,7,At Risk
12832,32.0,2.0,383.03,4,2,2,422,8,New Customers
12833,145.0,1.0,417.38,3,1,2,312,6,Potential Loyalists
12834,283.0,1.0,312.38,2,1,2,212,5,Hibernating/Lost
12835,428.0,41.0,6018.67,1,5,5,155,11,Can't Lose Them
12836,59.0,15.0,6546.47,3,5,5,355,13,Loyal Customers
12837,173.0,2.0,688.41,3,2,3,323,8,Potential Loyalists
12838,34.0,10.0,3376.03,4,5,5,455,14,Champions
12839,3.0,26.0,9927.83,5,5,5,555,15,Champions
12840,144.0,7.0,4013.87,3,4,5,345,12,Loyal Customers
12841,5.0,40.0,7390.4800000000005,5,5,5,555,15,Champions
12842,70.0,4.0,1917.99,3,3,4,334,10,Loyal Customers
12843,66.0,30.0,6345.61,3,5,5,355,13,Loyal Customers
12844,29.0,4.0,648.6,4,3,3,433,10,Loyal Customers
12845,267.0,4.0,354.09,2,3,2,232,7,At Risk
12846,682.0,1.0,15.58,1,1,1,111,3,Hibernating/Lost
12847,22.0,2.0,1636.8999999999999,4,2,4,424,10,New Customers
12848,676.0,1.0,208.0,1,1,1,111,3,Hibernating/Lost
12849,31.0,6.0,3090.56,4,4,5,445,13,Champions
12850,446.0,1.0,330.0,1,1,2,112,4,Hibernating/Lost
12851,97.0,2.0,284.13,3,2,2,322,7,Potential Loyalists
12852,295.0,1.0,299.75,2,1,2,212,5,Hibernating/Lost
12853,135.0,11.0,3728.5,3,5,5,355,13,Loyal Customers
12854,79.0,7.0,2922.37,3,4,5,345,12,Loyal Customers
12855,373.0,4.0,650.9399999999999,2,3,3,233,8,At Risk
12856,8.0,6.0,2162.68,5,4,4,544,13,Champions
12857,211.0,6.0,3684.25,2,4,5,245,11,Can't Lose Them
12858,383.0,1.0,151.73,2,1,1,211,4,Hibernating/Lost
12859,459.0,1.0,575.1,1,1,2,112,4,Hibernating/Lost
12860,693.0,1.0,55.47,1,1,1,111,3,Hibernating/Lost
12861,620.0,1.0,68.25,1,1,1,111,3,Hibernating/Lost
12862,426.0,2.0,1008.3199999999999,1,2,3,123,6,Hibernating/Lost
12863,52.0,6.0,2775.5499999999997,4,4,4,444,12,Champions
12864,138.0,2.0,299.57,3,2,2,322,7,Potential Loyalists
12865,26.0,4.0,3303.31,4,3,5,435,12,Loyal Customers
12866,283.0,3.0,1227.35,2,3,4,234,9,At Risk
12867,26.0,13.0,7862.69,4,5,5,455,14,Champions
12868,186.0,8.0,2247.06,3,4,4,344,11,Loyal Customers
12869,682.0,1.0,337.66999999999996,1,1,2,112,4,Hibernating/Lost
12870,375.0,3.0,1647.15,2,3,4,234,9,At Risk
12871,84.0,3.0,744.02,3,3,3,333,9,Loyal Customers
12872,327.0,12.0,3678.34,2,5,5,255,12,Can't Lose Them
12873,282.0,3.0,2027.3,2,3,4,234,9,At Risk
12874,385.0,2.0,933.42,2,2,3,223,7,Hibernating/Lost
12875,143.0,5.0,1356.99,3,4,4,344,11,Loyal Customers
12876,58.0,4.0,4068.59,4,3,5,435,12,Loyal Customers
12877,4.0,20.0,2955.17,5,5,5,555,15,Champions
12878,236.0,2.0,841.64,2,2,3,223,7,Hibernating/Lost
12879,45.0,3.0,552.5699999999999,4,3,2,432,9,Loyal Customers
12880,382.0,2.0,640.13,2,2,3,223,7,Hibernating/Lost
12881,276.0,1.0,298.0,2,1,2,212,5,Hibernating/Lost
12882,9.0,2.0,1463.04,5,2,4,524,11,New Customers
12883,25.0,4.0,703.47,4,3,3,433,10,Loyal Customers
12884,88.0,1.0,309.05,3,1,2,312,6,Potential Loyalists
12885,63.0,3.0,1158.27,3,3,3,333,9,Loyal Customers
12886,68.0,2.0,1351.09,3,2,4,324,9,Potential Loyalists
12887,384.0,1.0,222.4,2,1,1,211,4,Hibernating/Lost
12888,214.0,2.0,313.77,2,2,2,222,6,Hibernating/Lost
12889,381.0,4.0,365.66,2,3,2,232,7,At Risk
12890,24.0,2.0,717.27,4,2,3,423,9,New Customers
12891,186.0,11.0,819.5,3,5,3,353,11,Loyal Customers
12892,397.0,1.0,263.38,2,1,1,211,4,Hibernating/Lost
12893,31.0,1.0,188.14,4,1,1,411,6,New Customers
12894,575.0,1.0,157.35,1,1,1,111,3,Hibernating/Lost
12895,42.0,2.0,347.3,4,2,2,422,8,New Customers
12897,205.0,4.0,514.25,2,3,2,232,7,At Risk
12898,464.0,2.0,310.96000000000004,1,2,2,122,5,Hibernating/Lost
12899,414.0,1.0,366.4,1,1,2,112,4,Hibernating/Lost
12900,422.0,1.0,340.33,1,1,2,112,4,Hibernating/Lost
12901,9.0,28.0,16293.1,5,5,5,555,15,Champions
12902,265.0,1.0,138.68,2,1,1,211,4,Hibernating/Lost
12903,429.0,1.0,833.53,1,1,3,113,5,Hibernating/Lost
12904,18.0,2.0,509.58,5,2,2,522,9,New Customers
12905,577.0,2.0,1011.82,1,2,3,123,6,Hibernating/Lost
12906,12.0,5.0,2919.81,5,4,5,545,14,Champions
12907,396.0,2.0,440.36,2,2,2,222,6,Hibernating/Lost
12908,176.0,5.0,1272.0,3,4,4,344,11,Loyal Customers
12909,40.0,8.0,3034.77,4,4,5,445,13,Champions
12910,23.0,13.0,5747.02,4,5,5,455,14,Champions
12911,552.0,1.0,1680.47,1,1,4,114,6,Hibernating/Lost
12912,3.0,5.0,1662.3,5,4,4,544,13,Champions
12913,5.0,13.0,6700.860000000001,5,5,5,555,15,Champions
12914,401.0,1.0,223.98,2,1,1,211,4,Hibernating/Lost
12915,149.0,4.0,1084.85,3,3,3,333,9,Loyal Customers
12916,139.0,7.0,4630.22,3,4,5,345,12,Loyal Customers
12917,128.0,6.0,4329.5,3,4,5,345,12,Loyal Customers
12918,626.0,1.0,-10953.5,1,1,1,111,3,Hibernating/Lost
12919,8.0,6.0,1301.44,5,4,4,544,13,Champions
12920,17.0,4.0,488.09000000000003,5,3,2,532,10,Loyal Customers
12921,9.0,74.0,34639.45,5,5,5,555,15,Champions
12922,161.0,1.0,405.38,3,1,2,312,6,Potential Loyalists
12923,64.0,3.0,789.87,3,3,3,333,9,Loyal Customers
12924,88.0,12.0,2423.15,3,5,4,354,12,Loyal Customers
12925,5.0,3.0,729.3299999999999,5,3,3,533,11,Loyal Customers
12926,411.0,4.0,1548.46,1,3,4,134,8,At Risk
12927,395.0,1.0,197.31,2,1,1,211,4,Hibernating/Lost
12928,35.0,12.0,4304.89,4,5,5,455,14,Champions
12929,312.0,1.0,105.1,2,1,1,211,4,Hibernating/Lost
12930,78.0,2.0,409.9,3,2,2,322,7,Potential Loyalists
12931,22.0,57.0,71299.67,4,5,5,455,14,Champions
12932,539.0,8.0,1698.56,1,4,4,144,9,Can't Lose Them
12933,24.0,8.0,1627.28,4,4,4,444,12,Champions
12934,737.0,1.0,181.65,1,1,1,111,3,Hibernating/Lost
12935,2.0,15.0,4182.01,5,5,5,555,15,Champions
12936,17.0,4.0,1012.9,5,3,3,533,11,Loyal Customers
12937,15.0,9.0,3097.61,5,5,5,555,15,Champions
12938,26.0,1.0,114.14,4,1,1,411,6,New Customers
12939,64.0,20.0,25264.8,3,5,5,355,13,Loyal Customers
12940,55.0,2.0,876.29,4,2,3,423,9,New Customers
12941,724.0,1.0,377.49,1,1,2,112,4,Hibernating/Lost
12942,131.0,3.0,942.65,3,3,3,333,9,Loyal Customers
12943,558.0,2.0,489.0,1,2,2,122,5,Hibernating/Lost
12944,36.0,2.0,604.51,4,2,3,423,9,New Customers
12945,288.0,2.0,900.11,2,2,3,223,7,Hibernating/Lost
12946,437.0,1.0,324.45,1,1,2,112,4,Hibernating/Lost
12947,144.0,6.0,1711.33,3,4,4,344,11,Loyal Customers
12948,16.0,9.0,2306.18,5,5,4,554,14,Champions
12949,31.0,22.0,15391.0,4,5,5,455,14,Champions
12950,2.0,3.0,1843.0,5,3,4,534,12,Loyal Customers
12951,9.0,15.0,3164.42,5,5,5,555,15,Champions
12952,6.0,4.0,1382.8400000000001,5,3,4,534,12,Loyal Customers
12953,10.0,2.0,828.8100000000001,5,2,3,523,10,New Customers
12954,639.0,1.0,162.45,1,1,1,111,3,Hibernating/Lost
12955,1.0,11.0,4734.26,5,5,5,555,15,Champions
12956,306.0,4.0,521.89,2,3,2,232,7,At Risk
12957,10.0,13.0,8628.42,5,5,5,555,15,Champions
12958,400.0,2.0,539.49,2,2,2,222,6,Hibernating/Lost
12959,484.0,1.0,133.35,1,1,1,111,3,Hibernating/Lost
12960,414.0,4.0,1322.07,1,3,4,134,8,At Risk
12961,379.0,1.0,211.99,2,1,1,211,4,Hibernating/Lost
12962,7.0,2.0,266.39,5,2,1,521,8,New Customers
12963,8.0,12.0,3512.79,5,5,5,555,15,Champions
12964,437.0,1.0,132.24,1,1,1,111,3,Hibernating/Lost
12965,89.0,1.0,771.91,3,1,3,313,7,Potential Loyalists
12966,10.0,1.0,160.18,5,1,1,511,7,New Customers
12967,358.0,3.0,3840.77,2,3,5,235,10,At Risk
12968,112.0,1.0,135.95,3,1,1,311,5,Potential Loyalists
12969,603.0,1.0,122.45,1,1,1,111,3,Hibernating/Lost
12970,7.0,10.0,1524.97,5,5,4,554,14,Champions
12971,4.0,116.0,15482.74,5,5,5,555,15,Champions
12972,414.0,4.0,1115.95,1,3,3,133,7,At Risk
12973,414.0,1.0,385.55,1,1,2,112,4,Hibernating/Lost
12974,198.0,2.0,408.95,2,2,2,222,6,Hibernating/Lost
12975,437.0,6.0,1993.99,1,4,4,144,9,Can't Lose Them
12976,212.0,8.0,3156.38,2,4,5,245,11,Can't Lose Them
12977,156.0,4.0,517.63,3,3,2,332,8,Loyal Customers
12978,385.0,5.0,2496.07,2,4,4,244,10,Can't Lose Them
12979,729.0,1.0,479.53999999999996,1,1,2,112,4,Hibernating/Lost
12980,158.0,21.0,15909.390000000001,3,5,5,355,13,Loyal Customers
12981,30.0,2.0,372.21999999999997,4,2,2,422,8,New Customers
12982,243.0,8.0,2562.12,2,4,4,244,10,Can't Lose Them
12983,598.0,1.0,490.08000000000004,1,1,2,112,4,Hibernating/Lost
12984,19.0,1.0,97.5,4,1,1,411,6,New Customers
12985,1.0,2.0,1215.6200000000001,5,2,4,524,11,New Customers
12986,429.0,10.0,1991.5900000000001,1,5,4,154,10,Can't Lose Them
12987,74.0,5.0,1298.51,3,4,4,344,11,Loyal Customers
12988,292.0,1.0,535.32,2,1,2,212,5,Hibernating/Lost
12989,3.0,33.0,12846.8,5,5,5,555,15,Champions
12990,31.0,7.0,955.5,4,4,3,443,11,Champions
12991,23.0,3.0,764.82,4,3,3,433,10,Loyal Customers
12992,725.0,1.0,93.35000000000001,1,1,1,111,3,Hibernating/Lost
12993,23.0,8.0,1191.26,4,4,3,443,11,Champions
12994,4.0,3.0,902.22,5,3,3,533,11,Loyal Customers
12995,85.0,1.0,200.72,3,1,1,311,5,Potential Loyalists
12996,376.0,1.0,355.5,2,1,2,212,5,Hibernating/Lost
12997,22.0,8.0,2065.11,4,4,4,444,12,Champions
12998,493.0,3.0,897.38,1,3,3,133,7,At Risk
12999,196.0,3.0,455.88,2,3,2,232,7,At Risk
13000,107.0,4.0,965.0,3,3,3,333,9,Loyal Customers
13001,4.0,33.0,24136.05,5,5,5,555,15,Champions
13002,318.0,3.0,414.13,2,3,2,232,7,At Risk
13003,106.0,3.0,149.05,3,3,1,331,7,Loyal Customers
13004,12.0,36.0,11143.99,5,5,5,555,15,Champions
13005,174.0,4.0,935.03,3,3,3,333,9,Loyal Customers
13006,56.0,1.0,81.57,4,1,1,411,6,New Customers
13007,580.0,1.0,175.25,1,1,1,111,3,Hibernating/Lost
13008,323.0,3.0,543.28,2,3,2,232,7,At Risk
13009,673.0,1.0,234.0,1,1,1,111,3,Hibernating/Lost
13010,374.0,2.0,330.12,2,2,2,222,6,Hibernating/Lost
13011,372.0,1.0,101.10000000000001,2,1,1,211,4,Hibernating/Lost
13012,9.0,11.0,2591.1800000000003,5,5,4,554,14,Champions
13013,1.0,29.0,12601.82,5,5,5,555,15,Champions
13014,11.0,11.0,5220.83,5,5,5,555,15,Champions
13015,53.0,11.0,6465.72,4,5,5,455,14,Champions
13016,73.0,3.0,789.89,3,3,3,333,9,Loyal Customers
13017,7.0,1.0,204.0,5,1,1,511,7,New Customers
13018,16.0,35.0,9742.81,5,5,5,555,15,Champions
13019,379.0,6.0,1212.95,2,4,4,244,10,Can't Lose Them
13020,563.0,2.0,606.96,1,2,3,123,6,Hibernating/Lost
13021,4.0,17.0,4786.38,5,5,5,555,15,Champions
13022,430.0,1.0,65.3,1,1,1,111,3,Hibernating/Lost
13023,64.0,3.0,1449.03,3,3,4,334,10,Loyal Customers
13024,471.0,2.0,535.42,1,2,2,122,5,Hibernating/Lost
13025,732.0,1.0,323.39,1,1,2,112,4,Hibernating/Lost
13026,1.0,9.0,1690.12,5,5,4,554,14,Champions
13027,114.0,19.0,17148.0,3,5,5,355,13,Loyal Customers
13028,23.0,2.0,659.68,4,2,3,423,9,New Customers
13029,31.0,5.0,1927.3,4,4,4,444,12,Champions
13030,11.0,2.0,1227.22,5,2,4,524,11,New Customers
13031,407.0,5.0,3419.27,2,4,5,245,11,Can't Lose Them
13032,52.0,9.0,2817.59,4,5,4,454,13,Champions
13033,357.0,2.0,220.55,2,2,1,221,5,Hibernating/Lost
13034,55.0,3.0,922.68,4,3,3,433,10,Loyal Customers
13035,74.0,3.0,1328.95,3,3,4,334,10,Loyal Customers
13036,685.0,1.0,307.1,1,1,2,112,4,Hibernating/Lost
13037,138.0,12.0,3842.55,3,5,5,355,13,Loyal Customers
13038,80.0,3.0,908.46,3,3,3,333,9,Loyal Customers
13039,584.0,4.0,1010.73,1,3,3,133,7,At Risk
13040,9.0,2.0,676.99,5,2,3,523,10,New Customers
13041,451.0,4.0,799.13,1,3,3,133,7,At Risk
13042,598.0,3.0,1522.79,1,3,4,134,8,At Risk
13043,273.0,1.0,471.57,2,1,2,212,5,Hibernating/Lost
13044,291.0,11.0,4824.2,2,5,5,255,12,Can't Lose Them
13045,99.0,3.0,808.92,3,3,3,333,9,Loyal Customers
13046,31.0,3.0,949.25,4,3,3,433,10,Loyal Customers
13047,32.0,24.0,8466.72,4,5,5,455,14,Champions
13048,14.0,9.0,4035.16,5,5,5,555,15,Champions
13049,64.0,4.0,1384.14,3,3,4,334,10,Loyal Customers
13050,15.0,35.0,11822.44,5,5,5,555,15,Champions
13051,579.0,2.0,155.8,1,2,1,121,4,Hibernating/Lost
13052,212.0,7.0,3168.53,2,4,5,245,11,Can't Lose Them
13053,622.0,1.0,127.65,1,1,1,111,3,Hibernating/Lost
13055,78.0,4.0,2292.5099999999998,3,3,4,334,10,Loyal Customers
13056,551.0,1.0,209.48,1,1,1,111,3,Hibernating/Lost
13057,530.0,3.0,540.74,1,3,2,132,6,At Risk
13058,25.0,3.0,271.40000000000003,4,3,1,431,8,Loyal Customers
13059,250.0,10.0,2272.62,2,5,4,254,11,Can't Lose Them
13060,254.0,1.0,307.53,2,1,2,212,5,Hibernating/Lost
13061,72.0,1.0,248.61,3,1,1,311,5,Potential Loyalists
13062,191.0,1.0,346.98,2,1,2,212,5,Hibernating/Lost
13063,481.0,1.0,188.4,1,1,1,111,3,Hibernating/Lost
13064,13.0,6.0,1680.74,5,4,4,544,13,Champions
13065,373.0,5.0,1255.96,2,4,4,244,10,Can't Lose Them
13066,24.0,2.0,430.9,4,2,2,422,8,New Customers
13067,82.0,3.0,508.51,3,3,2,332,8,Loyal Customers
13068,10.0,2.0,344.0,5,2,2,522,9,New Customers
13069,1.0,38.0,8747.47,5,5,5,555,15,Champions
13070,192.0,4.0,743.9,2,3,3,233,8,At Risk
13071,612.0,1.0,129.22,1,1,1,111,3,Hibernating/Lost
13072,267.0,1.0,177.15,2,1,1,211,4,Hibernating/Lost
13073,411.0,2.0,418.08,1,2,2,122,5,Hibernating/Lost
13074,511.0,4.0,1362.8400000000001,1,3,4,134,8,At Risk
13075,130.0,1.0,919.61,3,1,3,313,7,Potential Loyalists
13076,458.0,1.0,135.4,1,1,1,111,3,Hibernating/Lost
13077,1.0,11.0,3040.17,5,5,5,555,15,Champions
13078,3.0,57.0,28883.83,5,5,5,555,15,Champions
13079,4.0,6.0,419.18,5,4,2,542,11,Champions
13080,179.0,4.0,260.83,3,3,1,331,7,Loyal Customers
13081,12.0,28.0,58328.15,5,5,5,555,15,Champions
13082,126.0,21.0,7268.92,3,5,5,355,13,Loyal Customers
13083,4.0,3.0,395.43,5,3,2,532,10,Loyal Customers
13084,492.0,1.0,116.44999999999999,1,1,1,111,3,Hibernating/Lost
13085,158.0,8.0,1459.46,3,4,4,344,11,Loyal Customers
13086,383.0,1.0,439.33000000000004,2,1,2,212,5,Hibernating/Lost
13087,726.0,1.0,313.64,1,1,2,112,4,Hibernating/Lost
13088,417.0,1.0,236.11,1,1,1,111,3,Hibernating/Lost
13089,3.0,203.0,113214.19,5,5,5,555,15,Champions
13090,9.0,24.0,13771.28,5,5,5,555,15,Champions
13091,28.0,3.0,-130.21999999999997,4,3,1,431,8,Loyal Customers
13092,71.0,12.0,2007.33,3,5,4,354,12,Loyal Customers
13093,276.0,55.0,54073.729999999996,2,5,5,255,12,Can't Lose Them
13094,21.0,13.0,2214.6600000000003,4,5,4,454,13,Champions
13095,71.0,1.0,74.39999999999999,3,1,1,311,5,Potential Loyalists
13096,394.0,1.0,419.70000000000005,2,1,2,212,5,Hibernating/Lost
13097,33.0,28.0,12861.73,4,5,5,455,14,Champions
13098,1.0,28.0,28658.88,5,5,5,555,15,Champions
13099,99.0,1.0,207.35999999999999,3,1,1,311,5,Potential Loyalists
13101,234.0,4.0,695.4,2,3,3,233,8,At Risk
13102,1.0,37.0,11440.12,5,5,5,555,15,Champions
13103,40.0,3.0,709.64,4,3,3,433,10,Loyal Customers
13104,3.0,9.0,1709.1,5,5,4,554,14,Champions
13105,436.0,1.0,72.0,1,1,1,111,3,Hibernating/Lost
13106,133.0,2.0,586.46,3,2,2,322,7,Potential Loyalists
13107,44.0,9.0,5109.62,4,5,5,455,14,Champions
13108,373.0,2.0,1098.52,2,2,3,223,7,Hibernating/Lost
13109,60.0,3.0,1107.58,3,3,3,333,9,Loyal Customers
13110,31.0,12.0,2896.17,4,5,5,455,14,Champions
13111,719.0,1.0,321.88000000000005,1,1,2,112,4,Hibernating/Lost
13112,541.0,1.0,-5.44,1,1,1,111,3,Hibernating/Lost
13113,1.0,37.0,16600.25,5,5,5,555,15,Champions
13114,731.0,1.0,234.38,1,1,1,111,3,Hibernating/Lost
13115,12.0,10.0,5374.45,5,5,5,555,15,Champions
13116,138.0,1.0,485.19,3,1,2,312,6,Potential Loyalists
13117,22.0,18.0,2642.11,4,5,4,454,13,Champions
13118,20.0,9.0,2334.1,4,5,4,454,13,Champions
13119,669.0,1.0,134.9,1,1,1,111,3,Hibernating/Lost
13120,239.0,1.0,30.599999999999998,2,1,1,211,4,Hibernating/Lost
13121,269.0,1.0,254.73,2,1,1,211,4,Hibernating/Lost
13122,94.0,2.0,922.39,3,2,3,323,8,Potential Loyalists
13123,473.0,2.0,506.75,1,2,2,122,5,Hibernating/Lost
13124,90.0,4.0,4782.45,3,3,5,335,11,Loyal Customers
13125,524.0,1.0,158.57,1,1,1,111,3,Hibernating/Lost
13126,5.0,13.0,3902.47,5,5,5,555,15,Champions
13127,78.0,1.0,259.17,3,1,1,311,5,Potential Loyalists
13128,631.0,1.0,263.5,1,1,1,111,3,Hibernating/Lost
13129,452.0,2.0,233.25,1,2,1,121,4,Hibernating/Lost
13130,94.0,1.0,64.0,3,1,1,311,5,Potential Loyalists
13131,23.0,7.0,3279.77,4,4,5,445,13,Champions
13132,262.0,1.0,77.3,2,1,1,211,4,Hibernating/Lost
13133,274.0,3.0,200.45000000000002,2,3,1,231,6,At Risk
13134,86.0,6.0,2422.28,3,4,4,344,11,Loyal Customers
13135,197.0,2.0,3371.45,2,2,5,225,9,Hibernating/Lost
13136,56.0,13.0,6077.8,4,5,5,455,14,Champions
13137,11.0,16.0,7667.37,5,5,5,555,15,Champions
13138,22.0,7.0,1454.49,4,4,4,444,12,Champions
13139,16.0,8.0,8193.83,5,4,5,545,14,Champions
13140,108.0,5.0,1215.68,3,4,4,344,11,Loyal Customers
13141,85.0,17.0,7536.63,3,5,5,355,13,Loyal Customers
13142,19.0,1.0,307.09,4,1,2,412,7,New Customers
13143,585.0,1.0,399.2,1,1,2,112,4,Hibernating/Lost
13144,333.0,2.0,135.35,2,2,1,221,5,Hibernating/Lost
13145,40.0,7.0,1419.77,4,4,4,444,12,Champions
13146,26.0,1.0,228.91,4,1,1,411,6,New Customers
13147,10.0,4.0,712.8000000000001,5,3,3,533,11,Loyal Customers
13148,29.0,26.0,8123.6,4,5,5,455,14,Champions
13149,14.0,4.0,1676.06,5,3,4,534,12,Loyal Customers
13150,484.0,3.0,435.02,1,3,2,132,6,At Risk
13151,296.0,3.0,2511.69,2,3,4,234,9,At Risk
13152,417.0,7.0,2114.98,1,4,4,144,9,Can't Lose Them
13153,6.0,1.0,486.22,5,1,2,512,8,New Customers
13154,399.0,3.0,997.4300000000001,2,3,3,233,8,At Risk
13155,33.0,6.0,1750.18,4,4,4,444,12,Champions
13156,385.0,3.0,1586.54,2,3,4,234,9,At Risk
13157,49.0,9.0,5667.71,4,5,5,455,14,Champions
13158,95.0,5.0,1508.18,3,4,4,344,11,Loyal Customers
13159,9.0,4.0,1379.75,5,3,4,534,12,Loyal Customers
13160,22.0,1.0,91.8,4,1,1,411,6,New Customers
13161,313.0,2.0,478.88,2,2,2,222,6,Hibernating/Lost
13162,122.0,16.0,9116.94,3,5,5,355,13,Loyal Customers
13163,610.0,1.0,0.0,1,1,1,111,3,Hibernating/Lost
13164,569.0,2.0,297.46000000000004,1,2,2,122,5,Hibernating/Lost
13165,46.0,3.0,1451.16,4,3,4,434,11,Loyal Customers
13166,283.0,2.0,881.68,2,2,3,223,7,Hibernating/Lost
13167,19.0,5.0,1125.15,4,4,3,443,11,Champions
13168,36.0,5.0,1866.26,4,4,4,444,12,Champions
13169,64.0,3.0,840.08,3,3,3,333,9,Loyal Customers
13170,27.0,1.0,116.00999999999999,4,1,1,411,6,New Customers
13171,22.0,3.0,426.81,4,3,2,432,9,Loyal Customers
13172,400.0,1.0,69.6,2,1,1,211,4,Hibernating/Lost
13173,4.0,11.0,2620.5,5,5,4,554,14,Champions
13174,16.0,12.0,9494.84,5,5,5,555,15,Champions
13175,582.0,2.0,793.1,1,2,3,123,6,Hibernating/Lost
13176,46.0,1.0,492.84,4,1,2,412,7,New Customers
13177,65.0,2.0,512.2,3,2,2,322,7,Potential Loyalists
13178,26.0,21.0,13997.89,4,5,5,455,14,Champions
13179,619.0,1.0,572.3100000000001,1,1,2,112,4,Hibernating/Lost
13180,607.0,1.0,86.10000000000001,1,1,1,111,3,Hibernating/Lost
13181,381.0,1.0,359.69,2,1,2,212,5,Hibernating/Lost
13182,45.0,1.0,121.18,4,1,1,411,6,New Customers
13183,8.0,15.0,7010.88,5,5,5,555,15,Champions
13184,15.0,10.0,1648.79,5,5,4,554,14,Champions
13185,268.0,1.0,71.4,2,1,1,211,4,Hibernating/Lost
13186,40.0,3.0,1539.69,4,3,4,434,11,Loyal Customers
13187,337.0,4.0,348.31,2,3,2,232,7,At Risk
13188,11.0,1.0,114.60000000000001,5,1,1,511,7,New Customers
13189,19.0,2.0,260.68,4,2,1,421,7,New Customers
13190,544.0,3.0,518.76,1,3,2,132,6,At Risk
13191,658.0,1.0,164.69,1,1,1,111,3,Hibernating/Lost
13192,95.0,6.0,2544.53,3,4,4,344,11,Loyal Customers
